,,,三鷹Ｉ邸2012,
,,,外気,
,,,気温,絶湿
,,,[℃],[g/kg']
1月26日,8時,平日,0.01,2.119628842
1月26日,9時,平日,1.94,2.141858561
1月26日,10時,平日,3.75,2.056376519
1月26日,11時,平日,5.04,2.078734715
1月26日,12時,平日,6.25,1.991097879
1月26日,13時,平日,6.45,1.899733666
1月26日,14時,平日,6.35,2.111436364
1月26日,15時,平日,6.02,2.133097558
1月26日,16時,平日,5.38,2.04018029
1月26日,17時,平日,4.28,2.01687944
1月26日,18時,平日,2.98,2.054595199
1月26日,19時,平日,3.49,1.210727174
1月26日,20時,平日,1.74,1.897399814
1月26日,21時,平日,0.98,1.933941828
1月26日,22時,平日,0.08,2.008986939
1月26日,23時,平日,-0.76,1.960732023
1月26日,24時,平日,-1.6,2.014340043
1月27日,1時,平日,-2.2,1.984600382
1月27日,2時,平日,-2.71,1.87362669
1月27日,3時,平日,-3.04,1.728547813
1月27日,4時,平日,-2.95,1.615800815
1月27日,5時,平日,-3.12,1.688278555
1月27日,6時,平日,-3.15,1.708412169
1月27日,7時,平日,-2.97,1.637624147
1月27日,8時,平日,-2.42,1.816618208
1月27日,9時,平日,0.62,1.718515594
1月27日,10時,平日,3.02,1.666930932
1月27日,11時,平日,5.5,1.68934489
1月27日,12時,平日,6.81,1.703438732
1月27日,13時,平日,7.41,1.775188847
1月27日,14時,平日,7.45,1.729065552
1月27日,15時,平日,7.66,1.79939781
1月27日,16時,平日,6.82,1.869480648
1月27日,17時,平日,6.16,2.077985579
1月27日,18時,平日,5.01,2.295524271
1月27日,19時,平日,3.36,2.480834241
1月27日,20時,平日,2.32,2.625169255
1月27日,21時,平日,1.73,2.610569863
1月27日,22時,平日,3.1,2.270274707
1月27日,23時,平日,2.32,2.299159554
1月27日,24時,平日,2.34,2.266694216
1月28日,1時,休日,2.05,2.281387996
