月,日,時,外気温[℃],外気絶対湿度 [kg/kgDA],法線面直達日射量 [W/m2],水平面天空日射量 [W/m2],水平面夜間放射量 [W/m2],太陽高度角[度],太陽方位角[度]
8,8,2,24.2,15.40297035,0,0,42.83178222,-33,-32
8,8,3,23.96,15.00478789,0,0,44.47078444,-25,-46
8,8,4,23.94,14.48917389,0,0,48.12786222,-15,-57
8,8,5,24.1,13.32267931,0,0,57.71317556,-5,-67
8,8,6,23.16,13.33640893,2.249481944,19.04110083,52.86540861,7,-75
8,8,7,23.55,13.25180075,5.360138889,86.06747917,55.47916861,19,-83
8,8,8,25.12,12.89161187,200.9194169,229.4469039,66.25576778,32,-88
8,8,9,26.84,12.2690498,943.6931033,125.1828342,80.07918556,44,-79
8,8,10,27.98,11.85538378,995.5916317,158.7780292,89.40798083,56,-66
8,8,11,29.04,11.93104305,679.2475456,228.0704539,94.40545,66,-45
8,8,12,29.36,11.53222126,15.22190639,346.6200694,99.39494028,71,-8
8,8,13,29.44,11.22037188,874.1897517,165.9743667,102.4311639,68,34
8,8,14,29.58,11.12843123,54.06057083,381.4350617,103.9566156,59,60
8,8,15,29.81,11.01239269,661.6990522,197.8451475,106.1742058,48,75
8,8,16,29.59,11.10859753,108.1357525,279.8324833,104.1780825,36,85
8,8,17,28.79,11.22730024,121.4695983,196.2277769,98.90846194,23,86
8,8,18,27.51,11.50517073,6.845472778,68.59556333,89.82602111,11,78
8,8,19,26,12.00778412,0,0,77.83282667,-1,70
8,8,20,25.12,10.99994897,0,0,81.6892625,-12,61
8,8,21,24.58,11.37173218,0,0,75.79351361,-22,50
8,8,22,24.11,11.06950009,0,0,75.95186472,-31,37
8,8,23,23.83,10.88161674,0,0,76.13603556,-37,21
8,8,24,23.45,11.23655229,0,0,71.20517722,-39,3
8,9,1,23.1,11.32087881,0,0,68.73722389,-38,-15
8,9,2,22.85,10.97080732,0,0,70.44447083,-33,-32
8,9,3,22.61,11.26297993,0,0,66.77078639,-25,-46
8,9,4,22.35,11.30657265,0,0,65.10811528,-16,-57
8,9,5,22.5,11.41204889,0,0,64.97267056,-5,-67
8,9,6,21.84,11.13750911,418.2374436,38.5842125,63.99937056,7,-75
8,9,7,23.15,11.37382356,348.5087592,124.9679728,68.54471,19,-84
8,9,8,25.31,11.49682195,184.5342958,230.1031897,78.48185611,31,-88
8,9,9,27.3,11.87050817,290.9156739,288.9504106,85.71280194,44,-78
8,9,10,28.28,11.89678734,866.9757294,144.8231342,90.65275472,55,-65
8,9,11,29.75,11.93245715,931.4578117,165.1666086,98.18856,66,-44
8,9,12,30.59,11.77682892,931.4568964,172.8524372,103.9864253,71,-7
8,9,13,29.74,11.31302149,86.25690444,425.4712286,103.2586708,68,34
8,9,14,30.55,10.77424567,27.41023861,349.4588269,112.1981617,59,60
8,9,15,30.22,11.85406428,466.5689378,268.5831936,101.3557817,48,75
8,9,16,29.54,12.26081935,51.46637083,263.2005403,94.40422694,35,85
8,9,17,28.72,11.88379639,60.87446528,186.7257433,93.08971944,23,86
8,9,18,28.08,11.75653526,1.212480278,29.50411333,90.74608028,11,78
8,9,19,27.06,11.7471172,0,0,85.47010833,-1,70
8,9,20,25.52,11.37346552,0,0,80.58956194,-12,61
8,9,21,24.72,11.40955779,0,0,76.19090194,-22,50
8,9,22,24.35,11.75660301,0,0,71.43155639,-31,37
8,9,23,23.94,11.59816772,0,0,70.65955333,-37,21
8,9,24,23.9,11.68313828,0,0,69.75495694,-39,3
8,10,1,23.9,11.81541683,0,0,68.6671275,-38,-15
8,10,2,23.96,11.9158319,0,0,68.14923139,-33,-32
8,10,3,23.9,12.17473714,0,0,65.7442175,-26,-46
8,10,4,23.8,12.55195443,0,0,62.21879139,-16,-58
8,10,5,23.77,12.90500534,0,0,59.28410556,-5,-67
8,10,6,22.8,12.68798395,2.753791389,19.92983333,56.11357583,7,-76
8,10,7,24.27,13.38448085,18.74101194,115.4640025,58.10068861,19,-84
8,10,8,25.83,13.20316852,127.5114422,231.2421064,67.48086139,31,-88
8,10,9,27.65,13.7078323,76.24993861,303.3621319,73.09147694,44,-78
8,10,10,29.61,14.3840826,849.9426192,147.68217,78.42845333,55,-65
8,10,11,30.77,14.28458657,694.9015228,220.5677133,85.41344583,65,-44
8,10,12,31.91,14.59409457,512.7098533,313.8134722,89.34303,71,-7
8,10,13,32.25,14.72883863,68.75683833,417.4117636,90.2238225,68,34
8,10,14,32.04,15.19520694,702.0897792,209.4971747,85.69748389,59,59
8,10,15,31.5,14.69689025,521.9277525,247.9757464,86.34916472,47,74
8,10,16,30.47,15.29790415,11.00557056,207.5550725,76.4154575,35,85
8,10,17,29.05,15.15622472,3.305206667,91.91028222,69.81373889,23,86
8,10,18,28.31,16.09218185,1.806166389,35.49294722,59.27199417,11,78
8,10,19,27.6,16.28173956,0,0,54.21698611,-1,70
8,10,20,27.1,16.95937305,0,0,46.96637028,-12,61
8,10,21,26.9,16.29753068,0,0,50.44568056,-23,50
8,10,22,26.78,16.17999643,0,0,50.63395889,-31,37
8,10,23,26.57,15.75175187,0,0,52.53290667,-37,21
8,10,24,26.6,17.22184634,0,0,42.59362722,-40,3
8,11,1,26.44,17.3688862,0,0,40.77892639,-39,-16
8,11,2,26.07,17.02704668,0,0,41.15633917,-34,-32
8,11,3,26,17.17257105,0,0,39.81496694,-26,-46
8,11,4,25.65,16.59760659,0,0,41.90674306,-16,-58
8,11,5,25.38,16.53622784,0,0,40.93879917,-5,-68
8,11,6,25.73,16.76428481,103.1400031,44.32555889,41.18170056,7,-76
8,11,7,27.15,17.40690836,281.5388961,130.3898003,44.22294194,19,-84
8,11,8,28.66,16.78702889,89.25431083,227.0282131,56.34782306,31,-88
8,11,9,29.68,16.83527821,105.2409489,308.2205433,61.45935778,43,-78
8,11,10,30.67,17.15987871,38.10055417,338.8242689,64.59940139,55,-65
8,11,11,32.15,16.99653597,291.1238389,385.6589942,73.76876972,65,-43
8,11,12,32.18,17.18180914,13.22699417,336.1343939,72.68598667,71,-7
8,11,13,33.31,17.11241845,553.7357528,290.9884544,79.39460083,68,33
8,11,14,32.18,16.5596136,45.14869528,371.4583342,76.90500694,59,59
8,11,15,31.37,16.68786161,21.31849111,291.6205908,71.59639639,47,74
8,11,16,30.08,17.23747736,3.312382778,131.7706922,60.89464528,35,85
8,11,17,29.2,17.67649285,1.523926944,62.34942194,53.25759139,23,87
8,11,18,28.51,18.12771395,0,0,46.62657639,11,79
8,11,19,27.7,18.71770692,0,0,38.53812333,-1,70
8,11,20,27.42,18.71404727,0,0,37.09216694,-13,61
8,11,21,27.5,18.80449804,0,0,36.93253389,-23,50
8,11,22,27.21,18.71347465,0,0,35.99646833,-31,37
8,11,23,26.11,18.36442864,0,0,32.52436833,-37,21
8,11,24,25.45,17.70346472,0,0,33.44501972,-40,3
8,12,1,25.24,17.31092056,0,0,34.97611222,-39,-16
8,12,2,24.93,17.06727097,0,0,35.02459472,-34,-33
8,12,3,24.79,17.16461528,0,0,33.65457389,-26,-47
8,12,4,24.69,17.0595993,0,0,33.85103528,-16,-58
8,12,5,24.32,17.18819918,0,0,31.10289194,-5,-68
8,12,6,24.11,16.38417625,19.19239194,35.55816917,35.50412806,7,-76
8,12,7,25.56,17.05804942,33.53614611,123.5776578,38.31715778,19,-84
8,12,8,26.23,17.17117531,4.71179,129.1666422,41.01404361,31,-87
8,12,9,28.14,17.58258738,24.69185222,264.0334225,48.25473556,43,-77
8,12,10,28.09,17.2342962,3.199381944,173.6190139,50.31283056,55,-64
8,12,11,31.58,17.49546036,594.8871714,262.7809967,67.30402472,65,-43
8,12,12,30.64,17.75791189,136.9965256,435.0314317,60.45629111,70,-7
8,12,13,32.25,16.90794373,833.9510611,173.8841775,74.91737306,67,33
8,12,14,32.24,16.8357139,583.7125894,257.6971508,75.35214417,58,59
8,12,15,31.48,16.287466,651.7969136,199.2635969,74.94499694,47,74
8,12,16,30.73,15.87515324,55.4690225,262.3444889,73.73710139,35,84
8,12,17,29.99,16.87148889,30.50691444,168.9030147,62.87774694,23,87
8,12,18,28.94,16.78461211,2.428842778,40.0234225,57.85192139,10,79
8,12,19,27.91,17.56158382,0,0,47.18142389,-2,71
8,12,20,27.43,17.72671748,0,0,43.56676222,-13,61
8,12,21,26.88,17.65376996,0,0,41.17416083,-23,51
8,12,22,26.59,17.595191,0,0,40.05268333,-32,37
8,12,23,26.34,17.59759793,0,0,38.73903278,-38,21
8,12,24,26.01,17.64113349,0,0,36.74269222,-40,3
8,13,1,25.79,17.81585127,0,0,34.45381861,-39,-16
8,13,2,25.39,17.68076445,0,0,33.28683528,-34,-33
8,13,3,25.48,17.9052806,0,0,32.27003806,-26,-47
8,13,4,25.35,17.97364568,0,0,31.1538975,-16,-58
8,13,5,25.13,17.83688828,0,0,30.92379639,-5,-68
8,13,6,24.61,17.35709037,345.2851017,37.117285,31.44756778,6,-77
8,13,7,26.18,18.13346184,14.98829694,108.4054714,34.38749278,19,-85
8,13,8,28.74,17.71151106,809.9953689,96.33505,50.57803111,31,-87
8,13,9,30.63,17.0626237,869.3505142,118.5977269,65.03737,43,-77
8,13,10,32.65,17.1442473,870.8439097,142.8821458,75.52624472,55,-64
8,13,11,33.67,16.35382986,857.2435678,161.9575367,86.56460472,65,-42
8,13,12,34.63,16.63377685,900.8953828,165.5047603,90.01964833,70,-7
8,13,13,34.22,16.00594235,841.3572631,171.4222422,92.05139,67,33
8,13,14,33.56,16.62030349,51.95710361,375.5522944,84.12235444,58,58
8,13,15,32.9,16.48638272,6.084010278,219.9156381,81.37650361,47,73
8,13,16,32.22,16.38005443,5.814561111,172.2165325,78.358195,35,84
8,13,17,31.43,16.3591402,4.196222778,101.3298322,74.17756444,22,87
8,13,18,30.3,16.67911224,1.521173056,31.23704278,65.85533694,10,79
8,13,19,29.59,17.52491833,0,0,56.3464725,-2,71
8,13,20,29.25,17.67627662,0,0,53.52579917,-13,62
8,13,21,28.97,17.87784152,0,0,50.70494306,-23,51
8,13,22,28.57,18.16738612,0,0,46.68595111,-32,38
8,13,23,28.2,19.01407831,0,0,39.28082056,-38,21
8,13,24,27.7,18.71770692,0,0,38.53812333,-41,3
8,14,1,28,18.63958502,0,0,40.61834778,-39,-16
8,14,2,27.9,18.47910431,0,0,41.12488028,-34,-33
8,14,3,27.8,18.4170654,0,0,40.9993575,-26,-47
8,14,4,27.29,18.1196718,0,0,40.25481972,-17,-59
8,14,5,26.37,17.5627647,0,0,39.12557389,-5,-68
8,14,6,25.77,16.99840966,12.16930778,31.25059056,39.80088278,6,-77
8,14,7,26.37,17.91967816,4.5267375,75.54566944,36.77040611,18,-85
8,14,8,27.02,19.03467684,6.035344167,143.7877953,32.95431278,31,-87
8,14,9,27.34,19.64389521,4.016999444,160.2468517,30.79121361,43,-77
8,14,10,26.16,19.28262368,2.980251667,166.9792808,26.91542389,55,-63
8,14,11,27.16,19.94857715,1.628947778,138.2601853,27.95535806,64,-42
8,14,12,28.09,20.17924333,14.09291083,338.0614189,31.41557361,70,-6
8,14,13,28.88,19.49194782,18.76601194,350.4890881,39.86809306,67,33
8,14,14,30.42,19.42511838,234.5050722,384.0280294,48.53898556,58,58
8,14,15,29.54,18.68193196,2.742861389,149.2064333,48.52625278,47,73
8,14,16,29.47,18.44374269,665.0956925,153.1569028,49.68532194,35,84
8,14,17,29.54,17.6608544,193.6120711,185.9533714,55.17771444,22,87
8,14,18,28.7,16.8780386,1.886055556,34.07272083,55.94224194,10,79
8,14,19,28.09,17.72735554,0,0,47.03308806,-2,71
8,14,20,27.58,17.43247991,0,0,46.30474056,-13,62
8,14,21,27.13,17.45584311,0,0,43.79242694,-24,51
8,14,22,26.95,17.49786591,0,0,42.57314028,-32,38
8,14,23,26.75,17.4471905,0,0,41.86813694,-38,22
8,14,24,26.3,17.71038939,0,0,37.78544472,-41,3
8,15,1,26.46,17.88315703,0,0,37.47716139,-40,-16
8,15,2,26.1,18.15535115,0,0,33.83088889,-35,-33
8,15,3,26,18.48241143,0,0,31.19296778,-27,-47
8,15,4,25.58,18.22812262,0,0,30.674825,-17,-59
8,15,5,25.5,17.92717317,0,0,32.22914917,-6,-69
8,15,6,24.97,17.53971407,0,40.2251575,32.06911444,6,-77
8,15,7,26.3,18.15495819,4.726938333,76.75483167,34.86885528,18,-85
8,15,8,27.95,18.65734848,434.4361825,180.9703164,40.24077972,31,-86
8,15,9,29.49,18.89501481,56.07156694,291.0374744,46.89574389,43,-76
8,15,10,31.3,18.66695424,106.0456558,368.4536808,58.12481028,54,-63
8,15,11,32.08,18.82055874,141.0099983,413.1261647,61.40537528,64,-41
8,15,12,32.52,17.96902019,389.6983908,363.7888442,69.33557556,69,-6
8,15,13,33.05,17.7741971,399.5894806,355.0345069,73.54496083,66,32
8,15,14,32.53,17.1526615,207.9303972,388.6129606,74.80781167,58,57
8,15,15,31.67,17.55721497,26.769225,297.4682931,67.38555722,46,73
8,15,16,31.06,17.08890889,321.5998194,245.5728033,67.19166417,34,83
8,15,17,30.45,16.6013582,10.69040333,138.1116392,67.19597889,22,88
8,15,18,29.5,16.65705832,2.556363611,38.76604583,61.70874917,10,80
8,15,19,28.7,17.15859746,0,0,54.04880417,-2,71
8,15,20,28.14,17.55785563,0,0,48.41878889,-13,62
8,15,21,27.8,16.71982298,0,0,52.26179222,-24,51
8,15,22,27.5,16.75419263,0,0,50.45195806,-32,38
8,15,23,27.3,16.69488274,0,0,49.80809722,-39,22
8,15,24,27.03,16.7492227,0,0,48.02651972,-41,3
8,16,1,26.7,16.55495863,0,0,47.63321278,-40,-16
8,16,2,26.3,16.38038016,0,0,46.755445,-35,-33
8,16,3,26.14,16.81420621,0,0,42.95927111,-27,-48
8,16,4,26.05,16.76623141,0,0,42.819965,-17,-59
8,16,5,25.85,16.58525811,0,0,43.02197306,-6,-69
8,16,6,25.9,16.41961127,0,35.20743,44.41660972,6,-77
8,16,7,30.45,16.46052601,714.9845364,68.68449944,68.161435,18,-86
8,16,8,29.96,15.33749827,815.5878667,94.44762917,73.38472444,31,-86
8,16,9,31.53,15.34861779,851.8531094,120.3924278,81.80922306,43,-76
8,16,10,33.65,16.9428206,944.5344836,148.0576253,82.43059361,54,-62
8,16,11,34.18,16.66425315,941.4309819,164.6736769,87.28500278,64,-41
8,16,12,33.95,16.10364328,233.780675,416.7834794,89.85981,69,-6
8,16,13,34.58,16.37325146,786.404915,188.0824622,91.52598222,66,32
8,16,14,34.67,16.5645014,702.5346819,205.9824589,90.71862,57,57
8,16,15,34.07,16.14544514,632.2757094,203.1709006,90.24052333,46,72
8,16,16,33.42,16.15427036,234.6410347,261.3113439,86.55328278,34,83
8,16,17,32.89,16.70333361,233.8561456,178.5910697,79.83698861,22,88
8,16,18,31.87,16.53911397,16.19599444,72.72848222,75.34505694,10,80
8,16,19,30.51,17.36760274,0,0,62.34301694,-2,71
8,16,20,29.71,17.89371606,0,0,54.55347861,-14,62
8,16,21,29.12,17.82840046,0,0,51.82898222,-24,51
8,16,22,28.85,17.80216782,0,0,50.5645175,-33,38
8,16,23,28.39,18.09871331,0,0,46.18044361,-39,22
8,16,24,28.17,18.08531952,0,0,45.10503861,-42,3
8,17,1,27.66,18.31093826,0,0,40.95071639,-40,-16
8,17,2,27.25,18.28773935,0,0,38.95185778,-35,-34
8,17,3,27,18.24559872,0,0,37.91927,-27,-48
8,17,4,27.07,18.32293008,0,0,37.78269639,-17,-59
8,17,5,26.9,18.8276587,0,0,33.64705556,-6,-69
8,17,6,27,19.17439159,0,38.00348472,31.96433917,6,-78
8,17,7,29.25,19.60812883,390.9457839,112.5339083,41.11189583,18,-86
8,17,8,30.74,18.92829222,233.3925167,217.3591231,53.41218556,30,-86
8,17,9,32.47,18.9338813,687.0120214,163.7126153,62.82684944,43,-75
8,17,10,33.41,17.4782262,935.9969406,146.3651114,77.50300694,54,-62
8,17,11,34.88,17.08920406,649.2155428,236.8298019,88.3390325,64,-40
8,17,12,35.27,15.92026162,59.63870611,411.1499311,98.564715,69,-6
8,17,13,35.7,16.04759911,643.6817794,246.8944869,100.1155681,66,32
8,17,14,35.37,15.45501475,728.4264092,195.2959775,102.4118147,57,57
8,17,15,35.4,15.70374653,492.6358183,252.2811189,100.8214706,46,72
8,17,16,33.73,16.51184241,3.904983611,138.4738633,85.81244861,34,83
8,17,17,31.64,18.1924141,1.899091667,66.07702389,63.04698806,22,88
8,17,18,30.54,17.9665303,0,0,58.54393667,9,80
8,17,19,28.12,17.75923115,0,0,46.98106111,-3,72
8,17,20,25.66,18.53175077,0,0,29.12110389,-14,62
8,17,21,25.47,18.5297719,0,0,28.1564675,-24,51
8,17,22,25.6,18.67764137,0,0,27.87407972,-33,38
8,17,23,25.61,18.36837721,0,0,29.91909194,-39,22
8,17,24,25.45,17.02826747,0,0,37.95247444,-42,3
8,18,1,25.67,16.29808388,0,0,44.06866222,-41,-17
8,18,2,25.83,17.51369161,0,0,36.65861556,-35,-34
8,18,3,25.9,18.08765742,0,0,33.23913694,-27,-48
8,18,4,25.94,17.87060271,0,0,34.867605,-17,-60
8,18,5,25.93,18.18603138,0,0,32.75258556,-6,-69
8,18,6,25.97,17.72894111,0,21.29849306,35.95564111,6,-78
8,18,7,26.33,18.45560925,2.757818611,57.46687111,33.07383083,18,-86
8,18,8,27.26,17.99281714,3.699548889,112.0597753,40.92695,30,-85
8,18,9,29.02,18.13962555,38.32410194,276.0402208,49.25764028,42,-75
8,18,10,30.36,18.00234887,18.63973333,300.8410381,57.33720083,54,-61
8,18,11,25.78,17.99897463,0.058956389,26.30599028,33.19998639,63,-40
8,18,12,25.35,19.93400848,0.192549444,49.67619222,18.66989556,68,-6
8,18,13,25.78,19.94525193,4.69429,238.5020711,20.81225972,66,32
8,18,14,26.81,19.6912455,478.3128511,296.4523106,27.72784056,57,56
8,18,15,28.24,19.35977559,50.44613917,319.0806331,37.30601028,46,72
8,18,16,28.13,18.36400611,251.7636925,255.8407839,43.08153278,34,83
8,18,17,27.85,19.37602381,4.758859444,103.1270739,35.1471825,21,89
8,18,18,27.07,18.18323695,2.607490833,36.98786556,38.69037417,9,80
8,18,19,26.57,17.14554216,0,0,42.94999167,-3,72
8,18,20,26.3,17.13337224,0,0,41.63071694,-14,63
8,18,21,26.55,18.3422013,0,0,34.94922722,-25,52
8,18,22,26.16,18.28793486,0,0,33.27900333,-33,38
8,18,23,25.54,17.33407045,0,0,36.36190361,-40,22
8,18,24,25.28,17.2906589,0,0,35.31677889,-42,3
8,19,1,25,17.59255439,0,0,31.87199111,-41,-17
8,19,2,24.73,17.70803273,0,0,29.72868861,-36,-34
8,19,3,24.63,17.80069798,0,0,28.60761361,-27,-48
8,19,4,24.4,17.55056196,0,0,29.09076806,-17,-60
8,19,5,24.2,17.72750071,0,0,26.90373889,-6,-70
8,19,6,23.46,16.91611213,0,16.49073083,28.58720583,6,-78
8,19,7,26.27,18.49956141,843.8983536,52.26997389,32.47920194,18,-86
8,19,8,28.37,17.75089086,795.7706828,96.54806972,48.35703528,30,-85
8,19,9,29.96,16.37598702,923.0386792,118.5541086,66.10319194,42,-75
8,19,10,31.76,15.16204852,968.8813081,150.6417828,84.40150556,54,-61
8,19,11,32.26,14.48910966,905.7840583,156.8651564,92.03492833,63,-39
8,19,12,32.89,14.34960957,412.5652236,351.2161778,96.53835167,68,-5
8,19,13,32.94,14.10106089,831.2558936,171.8062394,98.66181417,65,31
8,19,14,32.7,13.97139482,732.6541333,192.6247847,98.30541833,57,56
8,19,15,32.3,14.49152506,619.2823997,205.663415,92.23711389,46,71
8,19,16,31.3,14.26269082,410.9747364,219.0221506,88.45477639,33,82
8,19,17,30.37,14.23272307,137.9957075,180.6090856,83.63549389,21,89
8,19,18,29.23,14.3521115,2.918874722,38.43581222,76.63330611,9,81
8,19,19,28.07,15.69188247,0,0,60.80764,-3,72
8,19,20,27.41,15.15490605,0,0,61.15892472,-14,63
8,19,21,27,16.48828524,0,0,49.65366917,-25,52
8,19,22,26.76,17.45774392,0,0,41.84993639,-34,38
8,19,23,26.32,16.91005264,0,0,43.24134528,-40,22
8,19,24,26,17.17257105,0,0,39.81496694,-42,3
8,20,1,25.7,16.22115369,0,0,44.75527778,-41,-17
8,20,2,25.29,16.04992793,0,0,43.83687278,-36,-34
8,20,3,24.79,15.93029604,0,0,42.11326611,-28,-49
8,20,4,23.97,15.64734852,0,0,39.93330583,-18,-60
8,20,5,23.65,15.62420359,0,0,38.47950806,-6,-70
8,20,6,22.83,15.53151449,0,15.90250694,35.01505639,5,-79
8,20,7,25.99,17.03152679,867.7606894,50.17181861,40.7126575,18,-87
8,20,8,28.18,16.11588411,897.179875,84.24448639,58.42030139,30,-85
8,20,9,29.28,12.75077363,907.9528308,115.9868033,89.11573556,42,-74
8,20,10,30.97,13.18639569,882.0977678,139.3255631,94.81346944,54,-60
8,20,11,32.13,12.93728229,883.8391425,155.5417039,103.0835967,63,-39
8,20,12,33.35,12.33330993,887.7058269,162.5866961,114.6025867,68,-5
8,20,13,33.41,12.0470979,890.2930211,160.2288764,117.2445056,65,31
8,20,14,33.31,13.28705125,110.7823003,389.5720917,106.8862969,56,56
8,20,15,33.03,13.30159581,616.3371861,205.9116264,105.2210664,45,71
8,20,16,32.92,13.60296878,363.0698958,229.7265575,102.3050856,33,82
8,20,17,31.65,14.58557994,83.12564722,175.7924328,87.98273889,21,89
8,20,18,30.37,14.76205331,1.872835278,30.25898556,79.74184111,9,81
8,20,19,28.87,16.45770133,0,0,59.71416944,-3,72
8,20,20,28.01,17.17648108,0,0,50.27882472,-15,63
8,20,21,27.42,17.36037699,0,0,45.94643833,-25,52
8,20,22,27,17.68961349,0,0,41.56300139,-34,39
8,20,23,26.63,17.45675692,0,0,41.18014861,-40,22
8,20,24,26.3,17.22207635,0,0,41.03508194,-43,3
8,21,1,26.04,17.65148223,0,0,36.829245,-42,-17
8,21,2,25.59,17.38702807,0,0,36.26553778,-36,-35
8,21,3,25.25,16.77993069,0,0,38.60794083,-28,-49
8,21,4,24.34,15.81102375,0,0,40.65735194,-18,-61
8,21,5,23.92,15.1208329,0,0,43.43207667,-7,-70
8,21,6,22.7,14.19983334,0,15.04073806,44.03217306,5,-79
8,21,7,26.14,16.20040695,804.1832689,55.15133083,47.1705175,18,-87
8,21,8,28.5,16.17485711,836.9665142,88.82708167,59.70328306,30,-84
8,21,9,29.63,15.4437626,833.6974403,121.8315986,70.85700139,42,-74
8,21,10,31.25,15.12989732,849.6800517,143.9615742,81.84936639,53,-60
8,21,11,32.5,14.40816273,837.6345828,163.9075867,93.95244167,63,-38
8,21,12,33.94,14.79540012,808.5427192,180.6103869,99.10676722,67,-5
8,21,13,34.09,15.40470829,678.5361228,229.2554669,95.56032333,65,31
8,21,14,33.65,16.53754003,540.2535975,268.7479717,85.19021278,56,55
8,21,15,33.03,15.92633901,549.6375531,228.5468061,85.97684611,45,71
8,21,16,32.29,15.07403897,362.1563972,228.4524383,87.94163917,33,82
8,21,17,31.09,15.07671309,106.3297281,176.2704733,81.36181944,21,89
8,21,18,29.7,14.94337774,0,0,74.82162389,8,81
8,21,19,28.86,16.34515384,0,0,60.43583389,-4,73
8,21,20,28.31,16.24139005,0,0,58.23677528,-15,63
8,21,21,28.04,15.85939209,0,0,59.471825,-25,52
8,21,22,27.6,15.80472667,0,0,57.54031278,-34,39
8,21,23,27.3,16.27245859,0,0,52.70849722,-40,22
8,21,24,27.05,16.21437492,0,0,51.80351694,-43,3
8,22,1,26.75,16.26424633,0,0,49.89430917,-42,-17
8,22,2,26.4,16.25737005,0,0,48.12309028,-36,-35
8,22,3,26.18,16.34953436,0,0,46.34656389,-28,-49
8,22,4,25.79,16.31019067,0,0,44.60336806,-18,-61
8,22,5,25.55,16.28519985,0,0,43.54010556,-7,-71
8,22,6,24.24,15.61653366,0,14.9177925,41.51965778,5,-79
8,22,7,27.49,16.76788282,842.9314917,51.22684,50.30635861,17,-87
8,22,8,29.73,16.66870541,875.6889492,84.19909583,62.86117889,30,-84
8,22,9,30.7,16.70376117,86.0526475,295.547955,67.84857306,42,-73
8,22,10,31.19,16.89561184,205.3714922,357.1244147,69.20404222,53,-60
8,22,11,33.07,16.6813774,884.3501808,154.8284583,80.98334528,62,-38
8,22,12,34.22,16.94648201,862.9818064,164.9977267,85.59143639,67,-5
8,22,13,34.06,16.27421067,785.8063478,185.3975375,89.29245639,64,31
8,22,14,33.45,16.61582112,702.7129794,202.1198814,83.54080806,56,55
8,22,15,32.78,15.85901276,593.2678,212.0533739,85.06508972,45,70
8,22,16,32.33,15.54604149,341.2955333,231.6352614,84.78960333,33,81
8,22,17,30.95,15.79151712,58.13378972,166.6965331,75.51664444,21,90
8,22,18,29.6,16.64849935,0.760232222,18.37183528,62.30247028,8,81
8,22,19,28.65,17.03126034,0,0,54.640765,-4,73
8,22,20,28.1,16.87508942,0,0,52.78702778,-15,63
8,22,21,27.74,16.65980415,0,0,52.35559222,-26,52
8,22,22,27.5,16.42166311,0,0,52.72737111,-35,39
8,22,23,27.18,15.87623009,0,0,54.83836278,-41,22
8,22,24,26.93,16.32703404,0,0,50.39839528,-43,3
8,23,1,26.6,16.45522196,0,0,47.79747944,-42,-18
8,23,2,26.4,16.25737005,0,0,48.12309028,-37,-35
8,23,3,26.14,16.44140165,0,0,45.506985,-28,-50
8,23,4,25.55,16.28519985,0,0,43.54010556,-18,-61
8,23,5,25.53,16.7939955,0,0,39.95015083,-7,-71
8,23,6,24.73,16.96018541,0,14.39843306,34.72613917,5,-79
8,23,7,27.67,18.17726716,783.2254819,56.74808889,41.87203083,17,-88
8,23,8,29.81,17.83627287,818.6903839,91.09498361,55.4674925,30,-83
8,23,9,31.52,17.10426801,936.9627456,119.0458914,69.59325167,42,-73
